artists_id,acousticness,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,uri,valence,release_date,artists_name,genres,release_year
4Kxlr1PRlDKEB0ekOCyHgX,0.132,0.739,1.0,228213.0,0.652,https://api.spotify.com/v1/tracks/370HUQ80ZczhMaWuFZO54Q,370HUQ80ZczhMaWuFZO54Q,0.0,1.0,0.0892,-4.599,"
Leo의 Touch & Sketch 가사
섬세하게 touch
정교하게 스케치
네게 모든 집중을
이어지는 line
완벽한 감각
더 디테일하게 drawin’
내 손이 닿으면
향기가 피어나
한 번도 없겠지
지금 네가 느낀 sense
내가 만들어 놓은
이 안에 들어와
숨기지 않아도 돼
이제 내가 느낄 lips
Touch 내 손으로 널
Touch 깊은 곳까지
Touch 퍼져 들어가게 채워가
Sketch 감각을 느껴
Sketch 내 손에 맡겨
Sketch Final touch
이끌려 honey
Touch Touch Babe
만질수록 완벽하게 더 차올라
Love is Sketch Sketch Babe
상상할수록 그 이상의 널 찾아
고요한 정적
바빠진 moving
눈을 뗄 수 없는 play
널 위해 열어둔
그 안에 녹아줘
지친 눈을 감겨줘
이제 네가 느낄 lips
Touch 내 손으로 널
Touch 깊은 곳까지
Touch 퍼져 들어가게 채워가
Sketch 감각을 느껴
Sketch 내 손에 맡겨
Sketch Final touch
이끌려 honey
Touch Touch Babe
만질수록 완벽하게 더 차올라
Love is Sketch Sketch Babe
상상할수록 그 이상의 널 찾아
널 멈출 수가 없잖아
See it through
나 계속 헤매이다
간신히 널 만나
드디어 완성한 명작
Touch 내 손끝에서
Quiet 숨을 멈춰
Relax 좀 더 힘을 빼도 돼
널 Sketch 굴곡을 따라
Paint 감각을 적셔
Wet Final touch
이끌려 honey
Touch Touch Babe
감당할수록 깊게 날 더 조여와
Love is Sketch Sketch Babe
느껴본 적 없는 이끌림
너와 나의 thrilling
Touch and sketch
",0.0,FLOWER ROAD - KR Ver.,Workday K-Pop,44.0,https://p.scdn.co/mp3-preview/af02255e2c0d35f9d8b7365bc6b7e477e9344eac?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0568,95.003,4.0,https://api.spotify.com/v1/tracks/370HUQ80ZczhMaWuFZO54Q,370HUQ80ZczhMaWuFZO54Q,0.605,2018-08-17,BIGBANG,"['j-pop', 'k-hop', 'k-pop']",2018
7rZNSLWMjTbwdLNskFbzFf,0.00257,0.735,1.0,283226.0,0.727,https://api.spotify.com/v1/tracks/3DC67qpSeIjEW5034CLDfZ,3DC67qpSeIjEW5034CLDfZ,0.239,8.0,0.0737,-7.519,"

Lush life
Takes a little time
Lush life
Takes a little time
Take one step (one step) out of time
Boy I'm still in my prime
I want the lush life

A little base is what I want
Need a finer place to do my thang
I want no boys holding me back
'Cause once I get there, there's no turning back
So don't be stepping to me
Don't need no one to choose me
(Don't need to one abusing me)

Lush life
Takes a little time
Lush life
Takes a little time
Take one step out of time
Boy I'm still in my prime
I want the lush life

Ain't no contesting what I want
Supply the beat and we'll do our thing
You may say it's all in my mind
To me it's the lush life
Although it may take some time
So don't be stepping to me
Don't need no one to choose me
(Don't need to one abusing me)

Lush life
Takes a little time
Lush life
Takes a little time time
Take one step out of time
Boy I'm still in my prime
I want the lush life

Can't wait until the morning
Gotta see what I get for me
Gotta come onto the summer morning
Look at me 'cause I can work it

Lush life
Takes a little time
Lush life
Takes a little time
Take one step out of time
Boy I'm still in my prime
I want the lush life
",0.0,Lush Life,Black Britain: Soul Sisters,41.0,https://p.scdn.co/mp3-preview/d5196bf0214a24c5571eeaeed8e08932c6fbfad5?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.054,96.03,4.0,https://api.spotify.com/v1/tracks/3DC67qpSeIjEW5034CLDfZ,3DC67qpSeIjEW5034CLDfZ,0.811,2000-01-01,Sugababes,"['australian pop', 'bubblegum dance', 'dance pop', 'europop', 'girl group', 'neo soul', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",2000
6sN51vEARnAAdBw1IKZ8Q9,0.118,0.499,1.0,198293.0,0.548,https://api.spotify.com/v1/tracks/3EfTQn30P4fqXxRf9IN7x6,3EfTQn30P4fqXxRf9IN7x6,0.0,2.0,0.125,-6.858,"

Today is gonna be the day that they're gonna throw it back to you
By now, you should have somehow realised what you gotta do
I don't believe that anybody feels the way I do, about you now

Backbeat, the word is on the street that the fire in your heart is out
I'm sure you've heard it all before but you never really had a doubt
I don't believe that anybody feels the way I do, about you now

And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you
But I don't know how

Because maybe
You're gonna be the one that saves me
And after all
You're my wonderwall

Today was gonna be the day but they'll never throw it back to you
By now you should've somehow realised what you're not to do
I don't believe that anybody feels the way I do, about you now

And all the roads that lead you there were winding
And all the lights that light the way are blinding
There are many things that I would like to say to you
But I don't know how

I said maybe
You're gonna be the one that saves me
And after all
You're my wonderwall
I said maybe (I said maybe)
You're gonna be the one that saves me
And after all
You're my wonderwall
I said maybe (I said maybe)
You're gonna be the one that saves me (that saves me)
You're gonna be the one that saves me (that saves me)
You're gonna be the one that saves me

",1.0,"Wonderwall - Recorded at Metropolis Studios, London",Retrôvisor,61.0,https://p.scdn.co/mp3-preview/790e59468fb28f23914a72766d33d68b2fd0bbc4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0296,87.854,4.0,https://api.spotify.com/v1/tracks/3EfTQn30P4fqXxRf9IN7x6,3EfTQn30P4fqXxRf9IN7x6,0.281,2017-10-25,Liam Gallagher,"['britpop', 'indie rock', 'rock']",2017
6gzXCdfYfFe5XKhPKkYqxV,0.0841,0.64,1.0,211427.0,0.943,https://api.spotify.com/v1/tracks/7aUtN39ANDkiI2owHqf9C9,7aUtN39ANDkiI2owHqf9C9,0.00643,7.0,0.31,-1.728,"
(Oh Oh Oh Oh Oh Oh Oh)
더 나를 이토록 녹여버린 넌
In the end me and you
We're just animals
(Oh Oh Oh Oh Oh Oh Oh)
이리도 애타게 원하게 해 넌
In the end me and you
We're just animals
이 떨림이 난 두려워
쓰라리던 시간에 잎들은 뜯어져
가시를 드러내 봐도 부드러운 바람
자꾸 나에게 다가와 날 빠르게 휘감아
내 맘이 비친 사이 밀려와 넌 눈부셔
아련히 스친 눈빛 멈칫하게 해
내 커다래진 맘에 놀라 널 원하잖아
I'll never fake it, baby if it's just us two (No)
(Oh Oh Oh)
뜨거워 데일 것만 같아
위험해도 널 껴안아
더 나를 이토록 녹여버린 넌
In the end me and you
We're just animals Yeah
이 순간 다 터트릴래
So come on baby come along
이리도 애타게 원하게 해 넌
In the end me and you
We're just animals
(Oh Oh Oh Oh Oh Oh Oh)
더 나를 이토록 녹여버린 넌
In the end me and you
We're just animals
(Oh Oh Oh Oh Oh Oh Oh)
이리도 애타게 원하게 해 넌
In the end me and you
We're just animals
말 끝이 떨린 찰나
밀어내려 해봐도 네게 또 이끌려 No
이렇게 짧은 이 순간 느낌 대로 따라
어디로 가던지 떠날래 Go on and on
입술이 스친 사이 밀려와 넌 눈부셔
날 향해 비친 햇빛 멈칫하게 해
난 갈증이 나 목이 말라 널 원하잖아
I'll never fake it, baby if it's just us two (No)
(Oh Oh Oh)
뜨거워 데일 것만 같아
위험해도 널 껴안아
더 나를 이토록 녹여버린 넌
In the end me and you
We're just animals Yeah
이 순간 다 터트릴래
So come on baby come along
이리도 애타게 원하게 해 넌
In the end me and you
We're just animals
(Oh Oh Oh Oh Oh Oh Oh)
더 나를 이토록 녹여버린 넌
In the end me and you
We're just animals
(Oh Oh Oh Oh Oh Oh Oh)
이리도 애타게 원하게 해 넌
In the end me and you
We're just animals
(Oh Oh Oh Oh Oh Oh Oh)
(Oh Oh Oh Oh Oh Oh Oh)
We're just animals
",1.0,Animals,Workday K-Pop,45.0,https://p.scdn.co/mp3-preview/5ec9e2dea5250625532b0abb7e84f4b5d870c8f4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0418,94.002,4.0,https://api.spotify.com/v1/tracks/7aUtN39ANDkiI2owHqf9C9,7aUtN39ANDkiI2owHqf9C9,0.698,2018-10-08,SUPER JUNIOR,"['k-pop', 'korean pop']",2018
0gdWU9IX6LIiuPvXh95pas,0.16,0.696,1.0,182395.0,0.748,https://api.spotify.com/v1/tracks/0Lp21MktMCpCbnCpB6oUzC,0Lp21MktMCpCbnCpB6oUzC,0.0,4.0,0.463,-4.628,"
Oh a e yo o a e
Oh a e yo o
Oh a e yo o a e
Oh a e yo o
나의 모습은 얼핏 보면은
마치 하늘 위에 떠 있는 전구같아
날 뜨게 해주는 너와 내 거린
(Cause) gravity
당겨봐도 난 난 난
너의 주위를 계속해서 돌기만 해 every time time time
멀지도 가까워질 수 없는 너와
난 여기서 맘이라도
하나가 되기를 바라 그래서
Singing about love, my love
Singing about love, my love love
Singing about love, my love
Singing about love, my
Singing singing
널 보는 것만으로 괜찮아
Singing singing
언제라도 내 지구는 너야
Singing singing singing singing singing
Don dororodon don dororodon
Singing singing
Don dororodon don dororodon
네 앞에서만 돌기만 해서 정신없지 내 하루하루
그치만 내 맘의 400분의 1이라도 전달 됐음 싶어
난 달이 되고파 아무것도 없는 곳의 빛이 나고파
네가 나를 쉽게 찾게 작게 반의 반 되더라도 난
같은 시간 같은 곳에서 널 보았다고
Singing about love, my love
Singing about love, my love love
Singing about love, my love
Singing about love, my
Singing singing
널 보는 것만으로 괜찮아
Singing singing
언제라도 내 지구는 너야
Singing singing singing singing singing
넓은 우주에 별이 수억 개라도
내 맘에 별은 오직 너 하나 뿐야 yeah
난 너를 향해 항해
내 눈엔 지금 환해
Singing about love, my love
Singing about love, my love love
Singing about love, my love
Singing about love, my
Singing singing
널 보는 것만으로 괜찮아
Singing singing
언제라도 내 지구는 너야
Singing singing singing singing singing
Singing singing
Singing singing
Singing singing
Oh a e yo o a e
Oh a e yo o
Oh a e yo o a e
Oh a e yo o
",0.0,Gravity&Moon,Workday K-Pop,47.0,https://p.scdn.co/mp3-preview/f0ac8d50296d2741fd42b2a1aa6f1f21e6cc357e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0868,101.462,4.0,https://api.spotify.com/v1/tracks/0Lp21MktMCpCbnCpB6oUzC,0Lp21MktMCpCbnCpB6oUzC,0.374,2018-06-25,NU'EST W,"['k-pop', 'korean pop']",2018
1xs6WFotNQSXweo0GXrS0O,0.107,0.717,1.0,231717.0,0.716,https://api.spotify.com/v1/tracks/1RHpIU25l0TTztLQ0aRKOT,1RHpIU25l0TTztLQ0aRKOT,0.0,7.0,0.733,-5.397,"
Hangul

널 첨에 내가 만났을 때 느꼈었던 떨림
이제 와서 뭐 그런걸 바래
How do I, how do I say?

너는 절대 나쁜 놈이 안되고 싶은 게
빨리 이 상황을 막 끝내고 싶은 게
다 보여, 다 보여, oh yeah

You...
Whoa whoa whoa whoa baby, Sunday to Monday
You...
Whoa whoa whoa whoa, 24/7, all day

그동안 기다려줬잖아
나 그냥 여기 있을테니까

니가 가라 니가 니가
어떻게 왜 떠나라고 해 니가?
니가 가라 니가 니가
How, why? How, why?
니가 가라 니가 니가
구차하게 굴 생각 없으니까
니가 가라 니가 니가
How, why? How, why?

How, why? How, why?
How, why? How, why?

(아, 헤어지고 싶어!)
이제 진짜 헤어지고 싶다
꼴 보기조차 싫다
내가 널 사랑했다고도 말하기 싫다 아아
그 전처럼 돌아가길 바라는 것 자체가 문제야
이제는 널 편히 놓을 때야
So may I, may I, may I (may I?)
Say goodbye-bye-bye (yeah)

You...
The way you say 대체 니가 뭔데
You...
No I don't care 욕 나오기 전에
니가 먼저 말하긴 싫잖아 oh whoa
나 그냥 여기 있을테니까

니가 가라 니가 니가
어떻게 왜 떠나라고 해 니가?
니가 가라 니가 니가
How, why? How, why?
니가 가라 니가 니가
구차하게 굴 생각 없으니까
니가 가라 니가 니가
How, why? How, why?

How, why? How, why?
How, why? How, why?

니가 가라 니가 니가
뻔하게 니 맘 다 보이니까
니가 가라 니가 니가
How, why? How, why?
니가 가라 니가 니가
여기서 나 떠날 맘 없으니까
니가 가라 니가 니가
How, why? How, why?

How, why? How, why?
How, why? How, why?
Romanization
Neol cheome naega mannasseul ttae
Neukkyeosseossdeon tteollim
Ije waseo mwo geureongeol barae
How do I, how do I say?
Neoneun jeoldae nappeun nomi
Andoego sipeun ge
Ppalli i sanghwangeul mak
Kkeutnaego sipeun ge
Da boyeo da boyeo oh yeah
You...
Whoa whoa whoa whoa baby, Sunday to Monday
You...
Whoa whoa whoa whoa, 24/7, all day
Geudongan gidaryeojwossjanha
Na geunyang yeogi isseultenikka
Niga gara niga niga
Eotteohge wae tteonarago hae niga?
Niga gara niga niga
How, why? How, why?
Niga gara niga niga
Guchahage gul saenggak eopseunikka
Niga gara niga niga
How, why? How, why?
How, why? How, why?
How, why? How, why?
A, heeojigo sipeo!
Ije jinjja heeojigo sipda
Kkol bogijocha silhda
Naega neol saranghaessdagodo
Malhagi silhda aa
Geu jeoncheoreom doragagil
Baraneun geot jachega munjeya
Ijeneun neol pyeonhi noheul ttaeya
So may I, may I, may I (may I?)
Say goodbye-bye-bye (yeah)
You...
The way you say daeche niga mwonde
You...
No I don't care yok naogi jeone
Niga meonjeo malhagin silhjanha oh whoa
Na geunyang yeogi isseultenikka
Niga gara niga niga
Eotteohge wae tteonarago hae niga?
Niga gara niga niga
How, why? How, why?
Niga gara niga niga
Guchahage gul saenggak eopseunikka
Niga gara niga niga
How, why? How, why?
How, why? How, why?
How, why? How, why?
Niga gara niga niga
Ppeonhage ni mam da boinikka
Niga gara niga niga
How, why? How, why?
Niga gara niga niga
Yeogiseo na tteonal mam eopseunikka
Niga gara niga niga
How, why? How, why?
How, why? How, why?
How, why? How, why?
",1.0,How Why,Workday K-Pop,46.0,https://p.scdn.co/mp3-preview/6d6b752d95340c29c6e0cf3651c5ac2b11d79bec?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.05,100.001,4.0,https://api.spotify.com/v1/tracks/1RHpIU25l0TTztLQ0aRKOT,1RHpIU25l0TTztLQ0aRKOT,0.39,2018-05-22,EXID,"['k-pop', 'korean pop']",2018
2hcsKca6hCfFMwwdbFvenJ,0.274,0.792,1.0,196269.0,0.731,https://api.spotify.com/v1/tracks/3OfMv18cjRkVwqn32ODfA1,3OfMv18cjRkVwqn32ODfA1,0.0,8.0,0.091,-4.035,"
Hangul
다 날 부러워하고 있는 건
네가 예뻐서만은 아냐
난 그럴수록 더 네가 좋은 건지
언제든지 Call me
아무도 오지 않는 곳에 올라
수억 개의 별을 두 눈에 담아
가져가는 추억들 앞으로는 몇 번쯤
너와 이렇게 만들 수 있을까
배신하는 일 따윈 없다고 봐
매번 노리고 있어 널 웃길 틈만
Romantic comedy 너만 누르면 돼 Get ready
Somebody told me you should beware
전부 헛소리
Let me say oh 나와 같은 맘이라면
단 일초라도 너와 함께 있는 시간이고 싶어
그 꿈을 지킬 수 있다면 나를 밟고 날아가도 좋아
I’ll do anything for ya
Come and enjoy your party
You’re the one and only
Oh oh oh oh oh oh oh oh
Come and enjoy your party
다 끝날 때까지
Oh oh oh oh oh oh oh oh
Ring ring ring 언제든지 Call me (Brr brr)
필요하면 너를 위해선 I can do anything anytime anywhere (Yeah)
Love affair love affair love affair (I’m in love)
너의 외모뿐만 아니라 네 성격도 너무 아름다워
Every girl be sour but 누가 뭐라 해도 전혀 상관없어 (Nope)
Girl of my dreams and the one I need 그건 바로 You
언제 어디든지 묻지도 따지지도 말고 Call me
너에게 있어서 만큼은 나 Yes man 물불 가리지 않으니
Oh I wanna be your BATMAN 널 위협하는 고담시의
너만을 위한 Unsung hero 사랑을 줄게 나조차 놀랄 정도로
Let me say oh 나와 같은 맘이라면
단 일초라도 너와 함께 있는 시간이고 싶어
그 꿈을 지킬 수 있다면 나를 밟고 날아가도 좋아
I’ll do anything for ya
Come and enjoy your party
You’re the one and only
Oh oh oh oh oh oh oh oh
Come and enjoy your party
다 끝날 때까지
Oh oh oh oh oh oh oh oh
넌 운명이란 거 믿는지 모르지만
But I’m so serious serious no
더 특별한 사랑 어디 있다는 건지
너만이 날 Call me oh
Let me say oh 나와 같은 맘이라면
단 일초라도 너와 함께 있는 시간이고 싶어
그 꿈을 지킬 수 있다면 나를 밟고 날아가도 좋아
I’ll do anything for ya
Come and enjoy your party
You’re the one and only
Oh oh oh oh oh oh oh oh
Come and enjoy your party
다 끝날 때까지
Oh oh oh oh oh oh oh oh
Romanization
Da nal buleowohago issneun geon
Nega yeppeoseoman-eun anya
Nan geuleolsulog deo nega joh-eun geonji
Eonjedeunji Call me
Amudo oji anhneun gos-e olla
Sueog gaeui byeol-eul du nun-e dam-a
Gajyeoganeun chueogdeul ap-euloneun myeoch beonjjeum
Neowa ileohge mandeul su iss-eulkka
Baesinhaneun il ttawin eobsdago bwa
Maebeon noligo iss-eo neol usgil teumman
Romantic comedy neoman nuleumyeon dwae Get ready
Somebody told me you should beware
Jeonbu heos-soli
Let me say oh nawa gat-eun mam-ilamyeon
Dan ilcholado neowa hamkke issneun sigan-igo sip-eo
Geu kkum-eul jikil su issdamyeon naleul balbgo nal-agado joh-a
I’ll do anything for ya
Come and enjoy your party
You’re the one and only
Oh oh oh oh oh oh oh oh
Come and enjoy your party
Da kkeutnal ttaekkaji
Oh oh oh oh oh oh oh oh
Ring ring ring eonjedeunji Call me (Brr brr)
Pil-yohamyeon neoleul wihaeseon I can do anything anytime anywhere (Yeah)
Love affair love affair love affair (I’m in love)
Neoui oemoppunman anila ne seong-gyeogdo neomu aleumdawo
Every girl be sour but nuga mwola haedo jeonhyeo sang-gwan-eobs-eo (Nope)
Girl of my dreams and the one I need geugeon balo You
Eonje eodideunji mudjido ttajijido malgo Call me
Neoege iss-eoseo mankeum-eun na Yes man mulbul galiji anh-euni
Oh I wanna be your BATMAN neol wihyeobhaneun godamsiui
Neoman-eul wihan Unsung hero salang-eul julge najocha nollal jeongdolo
Let me say oh nawa gat-eun mam-ilamyeon
Dan ilcholado neowa hamkke issneun sigan-igo sip-eo
Geu kkum-eul jikil su issdamyeon naleul balbgo nal-agado joh-a
I’ll do anything for ya
Come and enjoy your party
You’re the one and only
Oh oh oh oh oh oh oh oh
Come and enjoy your party
Da kkeutnal ttaekkaji
Oh oh oh oh oh oh oh oh
Neon unmyeong-ilan geo midneunji moleujiman
But I’m so serious serious no
Deo teugbyeolhan salang eodi issdaneun geonji
Neoman-i nal Call me oh
Let me say oh nawa gat-eun mam-ilamyeon
Dan ilcholado neowa hamkke issneun sigan-igo sip-eo
Geu kkum-eul jikil su issdamyeon naleul balbgo nal-agado joh-a
I’ll do anything for ya
Come and enjoy your party
You’re the one and only
Oh oh oh oh oh oh oh oh
Come and enjoy your party
Da kkeutnal ttaekkaji
Oh oh oh oh oh oh oh oh
",1.0,Call me,Workday K-Pop,29.0,https://p.scdn.co/mp3-preview/c9634d8467a7fba4bccd03f4442a076883631b20?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0452,110.005,4.0,https://api.spotify.com/v1/tracks/3OfMv18cjRkVwqn32ODfA1,3OfMv18cjRkVwqn32ODfA1,0.515,2018-10-11,BTOB,"['dance pop', 'k-pop', 'korean pop']",2018
4ylR3zwA0zaapAu94fktwa,0.324,0.578,1.0,201879.0,0.678,https://api.spotify.com/v1/tracks/4zwNvRu0Shp7F4OBbFruff,4zwNvRu0Shp7F4OBbFruff,3.74e-05,7.0,0.214,-5.728,"
Allow me love, I'm a woman of pristine intuition
When I first saw you I knew I'd be loving you
What I didn't forsee, is you'd be all I need
See I thought I'd been in love
But now what I'm sure of is, I've never felt this way
It's the first time, for me
It's the first time, I feel True love
And what it really means, Yeah
Its the first time its the first time for me
And I tell friends about the love I'm in
And they want me to describe it
I say there are no words but I will try it
It's like beyond the moon and it's all I do
And it knocks me off my feet
And there are moments in the day that I can't breath
It's the first time, for me
It's the first time, I feel
True love And what it really means
Yeah, It's the first time, the first time for me
Forgive me love, forgive me love, I make me mistakes
And I know sometimes it's more than you can take
But give me one more chance 'cause the circumstance is I'm just a beginner
It's the first time for me, Yeah
It's the first time I feel true love
It's the last time, the last time that I'll love this way hey hey
'Cause for all time you will be mine, will you be mine for all time
True love and what it really means
",1.0,First Time,Cena con Amigos,46.0,https://p.scdn.co/mp3-preview/d2ff4294624b9be914ac54b8e09cd4028cb8d98d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0532,140.033,4.0,https://api.spotify.com/v1/tracks/4zwNvRu0Shp7F4OBbFruff,4zwNvRu0Shp7F4OBbFruff,0.31,2014-10-07,Macy Gray,"['neo soul', 'r&b']",2014
0S7Zur2g8YhqlzqtlYStli,0.0575,0.573,1.0,426080.0,0.729,https://api.spotify.com/v1/tracks/3K4B7jg72g1mwltdOljDU3,3K4B7jg72g1mwltdOljDU3,0.139,11.0,0.0948,-8.207,"

I will find a way
To get to you someday
Oh but I, Babe, I'm so afraid I'll fall
Yeah, now can't you hear me call

Shake some action's what I need
To let me bust out at full speed
And I'm sure that's all you'll need
To make it alright

It's taken me so long
To get where I belong
Oh, but Lord please don't send me back that way
Or I will make you pay


If you don't dig what I say
Then I will go away
And I won't come this way again
Cuz I don't need a friend

",0.0,Little Johnny Jewel - Parts 1 & 2,The Road to Punk Rock,44.0,https://p.scdn.co/mp3-preview/ad2e41606e7f725f5dd29d5df7e0e54166bbb914?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0423,121.353,4.0,https://api.spotify.com/v1/tracks/3K4B7jg72g1mwltdOljDU3,3K4B7jg72g1mwltdOljDU3,0.568,2005-11-08,Television,"['alternative rock', 'art rock', 'dance rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'folk rock', 'garage rock', 'indie rock', 'lo-fi', 'new wave', 'no wave', 'noise pop', 'post-punk', 'power pop', 'protopunk', 'psychedelic rock', 'punk', 'punk blues', 'rock']",2005
5WId4o5jdGVhptNU0uqKxu,0.00226,0.41,1.0,251240.0,0.923,https://api.spotify.com/v1/tracks/3erq2sq0iMCYjpCFIS0P3Y,3erq2sq0iMCYjpCFIS0P3Y,0.000435,11.0,0.292,-4.321,"

Oh child, it’s up to you
'Cause I tried to tell the truth
But the world got in the way
Now it’s much too late
We’ll swim in the lake
At night we'll do it again
'Cause these words I tried to say
They got in the way

'Cause oh, your heart is bigger than they say
Bigger than they say, for sure
No your heart will never entertain
Never entertain their minds

Oh child, it’s down to you
The cold nights, the cage of youth
All the heartache, the heartache and the fruit
Is it out for you?

'Cause oh, your heart is bigger than they say
Bigger than they say, for sure
No your heart will never entertain
Never entertain their minds
'Cause oh, your heart is bigger than they say
Bigger than they say, for sure
No your heart will never entertain
Never entertain their minds
'Cause oh, your heart is bigger than they say
Bigger than they say, for sure
No your heart will never entertain
Never entertain their minds
",1.0,Bigger,SA Rock Essentials,31.0,https://p.scdn.co/mp3-preview/9c7ae9aaba60b955dd590edd9edd938a94e6e952?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0753,86.075,4.0,https://api.spotify.com/v1/tracks/3erq2sq0iMCYjpCFIS0P3Y,3erq2sq0iMCYjpCFIS0P3Y,0.389,2018-08-17,St. Lucia,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'shimmer pop', 'vapor soul']",2018
2w9zwq3AktTeYYMuhMjju8,0.127,0.85,1.0,226107.0,0.974,https://api.spotify.com/v1/tracks/5eLNdfY6Lq79aMQmVwEQYg,5eLNdfY6Lq79aMQmVwEQYg,0.0457,5.0,0.56,-4.223,"

You belong to me, I belong to you
Fire from my heart burning just for you
When you're far away, I'm in love with you
Feelings are so high, what can I do?

You belong to me, I belong to you
Fire from my heart burning just for you
When you're far away, I'm in love with you
Feelings are so high, what can I do?

What can I do?

Fly like you do it, like you're high
Like you do it, like you fly
Let me do it like a woman
Fly like you do it, like you're hot
Like you do it, like you try
Let me do it like a woman

Everywhere I go, everything I do
You are in my mind, thinking just of you
You will have to know that I'm in love with you
Feelings are so high, what can I do?

Everywhere I go, everything I do
You are in my mind, thinking just of you
You will have to know that I'm in love with you
Feelings are so high, what can I do?

What can I do?

Fly like you do it, like you're high
Like you do it, like you fly
Let me do it like a woman
Fly like you do it, like you're hot
Like you do it, like you try
Let me do it like a woman

(Go!)

Fly like you do it, like you're high
Like you do it, like you fly
Let me do it like a woman
Fly like you do it, like you're hot
Like you do it, like you try
Let me do it like a woman
",0.0,Hot - US Radio Version,Sommarhits Retro,32.0,https://p.scdn.co/mp3-preview/22a338ad0f3e42cb1d6cc0b2c597f32080f7b946?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.359,127.984,4.0,https://api.spotify.com/v1/tracks/5eLNdfY6Lq79aMQmVwEQYg,5eLNdfY6Lq79aMQmVwEQYg,0.42,2010-02-01,INNA,['dance pop'],2010
6LEeAFiJF8OuPx747e1wxR,0.589,0.53,1.0,165395.0,0.399,https://api.spotify.com/v1/tracks/7wA6K5a70ApY3Ypgqg4Gbz,7wA6K5a70ApY3Ypgqg4Gbz,1.07e-05,1.0,0.109,-11.211,"

We received our bloody circles in the mail
Only see what's really important when it's nailed
As a teen, my Lord and savior was a male
Tightened trucks and six steel strings that, keep me frail
It's the worst I've ever felt, when it hailed
Broken teeth and bloody nose but least it snowed
Instantly dry, oh, I cried and cut a line
In my eyebrow acted like the boys in town
Then my teacher told me that this, made her sad
Had to act just like the others to get around
Friday nights alone in Ilford with my board

Like, growing up I have always heard or like, I was always hyperaware of
The things that the people around me who were charged with my care
Or told me, like, be silent or be quiet
Or be ashamed or hide
Or perform a version of myself that wasn't really me
And so, I think that through my life I've always been hyperconscious and aware of not going into spaces and seeking too much attention
Um, because part of survival is, like, being able to just fit in
To be seen as normal and to, like, quote-unquote belong
But I think that so often in society in order to belong means that we have to, like, shrink parts of ourselves
",1.0,Dagenham Dream,Rolige Vibber,51.0,https://p.scdn.co/mp3-preview/9789c1ee788abb0c6342968d34706392d0c44403?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.127,177.193,4.0,https://api.spotify.com/v1/tracks/7wA6K5a70ApY3Ypgqg4Gbz,7wA6K5a70ApY3Ypgqg4Gbz,0.497,2018-08-24,Blood Orange,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie r&b', 'indietronica', 'metropopolis']",2018
